university_name,course_name,Annual Tuition Fee*,Course Duration,Course Credits,Delivery Medium,Course Link,Application Fee,Yocketers have applied,Yocketers got admits,Yocketers are interested,GRE,TOEFL,IELTS,Application Link,Tuition Link
dalhousie-university-nova-scotia,biochemistry-and-molecular-biology-35410,"CA$23,372",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/biochemistry-molecular-biology/program-details/master-program.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,business-65213,"CA$9,753",24 Months,NA,On Campus,https://www.dal.ca/academics/programs/graduate/msc-business.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_payments/fee_calculator.html
dalhousie-university-nova-scotia,chemical-engineering-69092,"CA$9,753",24 Months,NA,On Campus,https://www.dal.ca/academics/graduate_programs/chemical-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_payments/Tuition_Fees/International_Students.html
dalhousie-university-nova-scotia,computational-biology-and-bioinformatics-37684,"CA$17,223",24 Months,NA,On Campus,https://www.dal.ca/academics/graduate_programs/computational-biology-and-bioinformatics.html,CA$115,1,1,3,297,8,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,chemistry-35528,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/chemistry/program-details/master-of-science.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,epidemiology-and-applied-health-research-38776,"CA$19,670",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/community-health-epidemiology/program-details/master-program.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,environmental-and-resource-management-37812,"CA$30,132",16 Months,NA,On Campus,https://www.dal.ca/academics/programs/graduate/resource-and-environmental-management/program-details.html,,1,1,1,310,8,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,microbiology-and-immunology-38490,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/microbiology-immunology.html,NA,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,planning-37926,"CA$24,526",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/planning.html,NA,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,information--72390,"CA$12,971",24 Months,48,On Campus,https://www.dal.ca/academics/programs/graduate/mi/prospective-students/mlis.html,CA$115,1,1,1,301,8,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_payments/fee_calculator.html
dalhousie-university-nova-scotia,environmental-studies-36137,"CA$17,834",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/environmental-studies/program-details.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,oral-and-maxillofacial-surgery-35241,"CA$18,877",72 Months,NA,On Campus,https://www.dal.ca/academics/graduate_programs/oral-and-maxillofacial-surgery.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,biological-engineering-69091,"CA$19,164",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/biological-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,physical-therapy-35274,"CA$28,118",24 Months,60,On Campus,https://www.dal.ca/faculty/health/school-of-physiotherapy/programs/msc-physiotherapy.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,mathematics-35785,"CA$18,877",24 Months,NA,On Campus,https://www.dal.ca/academics/graduate_programs/mathematics.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,kinesiology-37669,"CA$17,541",12 Months,30,On Campus,https://www.dal.ca/academics/programs/graduate/kinesiology/program-details.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,psychology-and-neuroscience-35870,"CA$16,932",24 Months,NA,On Campus,https://www.dal.ca/academics/programs/graduate/psychology-and-neuroscience/program-details/masters-psychology.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_payments/fee_calculator.html#citizenship=international&housingType=offCampus&mealPlanWanted=false&primaryProgram=6eab34&programs=id%3D6eab34%26load%3DfullTime&studyType=graduate
dalhousie-university-nova-scotia,statistics-36111,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/statistics.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,materials-engineering-66485,"CA$19,178",12 Months,30,On Campus,https://www.dal.ca/academics/graduate_programs/materials-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,sociology-36268,"CA$35,482",12 Months,30,On Campus,https://www.dal.ca/academics/programs/graduate/sociology/program-details/master-program.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,english-36455,"CA$17,741",12 Months,30,On Campus,https://www.dal.ca/academics/programs/graduate/english/program-details/master-of-arts.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,pathology-35249,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/pathology.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,marine-management-39935,"CA$30,132",16 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/mmm/program-details/classes.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,law-37628,"CA$29,787",12 Months,30,On Campus,https://www.dal.ca/academics/programs/graduate/law/program-details/master-program.html,,1,1,,323,102,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,public-administration-37042,"CA$19,950",24 Months,54,On Campus,https://www.dal.ca/academics/programs/graduate/mpa/program-details/master-program.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,master-of-nursing-35207,"CA$19,669",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/nursing.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,oceanography-35998,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/oceanography.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,civil-and-resource-engineering-75671,"CA$19,178",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/civil-and-resource-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,leisure-studies-37239,"CA$18,878",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/leisure-studies/program-details/leisure-studies-courses.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,international-development-studies-38945,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/international-development-studies.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,philosophy-36980,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/philosophy.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,environmental-engineering-72066,"CA$18,977",24 Months,60,On Campus,https://www.dal.ca/faculty/engineering/civil-resource/programs/graduate-studies/environmental-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,biology-35438,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/biology.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,prosthodontics-35282,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/prosthodontics.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,social-work-36900,"CA$23,206",24 Months,54,On Campus,https://www.dal.ca/faculty/health/socialwork/programs/master-of-social-work.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,clinical-vision-science-40347,"CA$19,670",24 Months,60,On Campus,https://www.dal.ca/faculty/health/clinical-vision-science.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,political-science-36764,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/political-science.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,periodontics-35256,"CA$52,901",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/periodontics.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,physiology-and-biophysics-36090,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/physiology-biophysics/program-details/master-program.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,history-36580,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/history.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,journalism-36691,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/journalism.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,physics-and-atmospheric-science-66484,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/pas/program-details/master-program.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,engineering-mathematics-69094,"CA$19,120",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/engineering-mathematics.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,materials-engineering-72067,"CA$18,977",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/materials-engineering.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,german-36519,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/german.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,medical-research-35223,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/medical-research.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,french-36498,"CA$17,741",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/french.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,health-promotion-37542,"CA$18,878",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/health-promotion.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,earth-and-environmental-sciences-35616,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/earth-sciences.html,NA,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,medical-physics-35942,"CA$23,377",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/medical-physics/program-details/master-program.html,,,,,,,,,https://www.dal.ca/admissions/money_matters/tuition_fees_costs/fee_calculator.html
dalhousie-university-nova-scotia,economics-37343,"CA$21,000",24 Months,60,On Campus,https://www.dal.ca/academics/graduate_programs/economics.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,https://www.dal.ca/faculty/science/economics/programs/graduate-programs/faq.html
dalhousie-university-nova-scotia,anatomy-&-neurobiology-35985,"CA$18,877",24 Months,60,On Campus,https://www.dal.ca/academics/programs/graduate/medical-neuroscience/program-details/master-program.html,CA$115,,,,,,,https://dalonline.dal.ca/PROD/bwskalog.P_DispLoginNon,
ball-state-university,architecture-26998,"$33,602 ",24 Months,57,On Campus,https://www.bsu.edu/academics/collegesanddepartments/architecture/academic-programs/masters/architecture,$60 ,,,,,,,https://admissions.bsu.edu/apply/?sr=dde60483-23cd-4729-bdb4-1dea3a860ab8,https://www.bsu.edu/admissions/tuition-and-fees
ball-state-university,school-psychology-24187,"$41,793 ",24 Months,73,On Campus,https://www.bsu.edu/academics/collegesanddepartments/educational-psychology/academic-programs/graduate-programs-in-school-psychology/ma-eds-school-psychology,,,,,,,,,https://www.bsu.edu/admissions/tuition-and-fees
ball-state-university,urban-and-regional-planning-27130,"$27,480 ",24 Months,48,On Campus,https://www.bsu.edu/academics/collegesanddepartments/urban-planning/academic-programs/masters,,,,,,,,,https://www.bsu.edu/admissions/tuition-and-fees
ball-state-university,statistics-18639,"$18,864 ",24 Months,32,On Campus,https://www.bsu.edu/academics/collegesanddepartments/math/academic-programs/ma-ms-statistics,$60 ,,,,,,,https://admissions.bsu.edu/apply/?sr=dde60483-23cd-4729-bdb4-1dea3a860ab8,https://www.bsu.edu/admissions/tuition-and-fees
ball-state-university,urban-design-27154,"$36,640 ",12 Months,32,On Campus,https://www.bsu.edu/academics/collegesanddepartments/landscape-architecture/academic-programs/master-urban-design,,,,,,,,,https://www.bsu.edu/admissions/tuition-and-fees
vrije-universiteit-amsterdam,business-analytics-50546,"€15,546",24 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/business-analytics,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,marketing-50542,€15,12 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/marketing,€100,1,1,44,,,,,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,computer-science-50530,"€14,026",24 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/computer-science,€100,6,3,83,320,117,7,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,data-science-and-analytics-50552,€16,24 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/business-analytics,€100,2,2,40,312,105,6,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,artificial-intelligence-50544,"€15,446",24 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/artificial-intelligence,€100,6,6,1,311,102,8,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,information-science-50531,€14,12 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/information-sciences,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,neuroscience-50537,"€14,236",24 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/neurosciences,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,mba-50539,"€15,546",12 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/business-administration,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,sales-and-distribution-73183,"€7,381",24 Months,120,On Campus,https://studiegids.vu.nl/en/master/2019-2020/parallel-and-distributed-computer-systems#study-program,NA,,,,,,,https://www.vu.nl/en/programmes/links/application.aspx,https://vuweb.vu.nl/en/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,economics-50540,"€15,546",12 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/economics,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
vrije-universiteit-amsterdam,biomedical-technology-and-physics-60590,"€14,500",12 Months,NA,On Campus,https://masters.vu.nl/en/programmes/biomedical-technology-physics/index.aspx,,,,,,,,,https://masters.vu.nl/en/international/tuition-fees/index.aspx
vrije-universiteit-amsterdam,biomolecular-sciences-60591,"€14,500",24 Months,NA,On Campus,https://masters.vu.nl/en/programmes/biomolecular-sciences/index.aspx,,1,1,,,,,,https://masters.vu.nl/en/international/tuition-fees/index.aspx
vrije-universiteit-amsterdam,finance-50541,"€15,546",12 Months,NA,On Campus,https://vuweb.vu.nl/en/education/master/finance,€100,,,,,,,https://www.studielink.nl/,https://vuweb.vu.nl/en/education/more-about/tuition-fee-rates-masters
universite-de-sherbrooke,aerospace-engineering-69346,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/650/maitrise-en-genie-aerospatial/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,computer--72694,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/654/maitrise-en-informatique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,electrical-engineering-69353,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/620/maitrise-en-genie-electrique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,electrical-engineering-69352,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/620/maitrise-en-genie-electrique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,engineering-management-mem-72693,"CA$11,806",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/624/maitrise-en-gestion-de-lingenierie/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,business-administration-72688,"CA$20,907",18 Months,54,On Campus,https://www.usherbrooke.ca/admission/programme/694/maitrise-en-administration-des-affaires/,CA$90,,,,,,,https://www.usherbrooke.ca/admission/da/deposer-votre-demande/#c37910-1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,mechanical-engineering-69361,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/621/maitrise-en-genie-mecanique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,chemical-petroleum-69348,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/618/maitrise-en-genie-chimique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,biochemistry-72689,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/605/maitrise-en-biochimie/,CA$90,,,,,,,https://www.usherbrooke.ca/admission/da/deposer-votre-demande/,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,biology-72690,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/606/maitrise-en-biologie/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,chemistry-72691,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/609/maitrise-en-chimie/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,economics-72692,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/612/maitrise-en-economique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,civil-engineering-69351,"CA$11,806",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/619/maitrise-en-genie-civil/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,mathematics-72695,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/627/maitrise-en-mathematiques/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
universite-de-sherbrooke,civil-engineering-69349,"CA$11,806",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/619/maitrise-en-genie-civil/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,social-work-72696,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/642/maitrise-en-service-social/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/admission/couts-et-aide-financiere/frais-de-scolarite/etudiant-international/#c34545-3
state-university-of-new-york-at-buffalo,computer-science-and-engineering-124,"$19,260 ",18 Months,30,On Campus,https://engineering.buffalo.edu/computer-science-engineering/graduate/degrees-and-programs/ms-in-computer-science-and-engineering.html,$85 ,"2,874","1,744","2,209",315,102,7,https://ubseasconnect.buffalo.edu/apply/,https://www.buffalo.edu/studentaccounts/tuition-and-fees/fall.non-resident-full-time.html
universite-de-sherbrooke,mechanical-engineering-69358,"CA$11,583",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/621/maitrise-en-genie-mecanique/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
universite-de-sherbrooke,software-engineering-69355,"CA$13,067",24 Months,45,On Campus,https://www.usherbrooke.ca/admission/programme/651/maitrise-en-genie-logiciel/,CA$90,,,,,,,https://www.usherbrooke.ca/helios/lib880/infoadm/cw/wda1/CLW301F1,https://www.usherbrooke.ca/international/en/getting-a-degree-at-udes/cost-of-studies/
state-university-of-new-york-at-buffalo,industrial-engineering-126,"$23,100 ",12 Months,30,On Campus,http://engineering.buffalo.edu/industrial-systems/academics/graduate/programs/MS-IE.html,$85 ,886,625,327,310,97,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,mechanical-engineering-127,"$23,100 ",18 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/mechanical-engineering-ms.detail.html,$85 ,309,183,191,313,102,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,electrical-engineering-125,"$23,100 ",18 Months,30,On Campus,http://www.buffalo.edu/academics/degree_programs.host.html/content/authoritative/grad/programs/electrical-engineering-ms.detail.html,$85 ,507,390,516,311,97,9,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,civil-engineering-123,"$23,100 ",18 Months,30,On Campus,http://engineering.buffalo.edu/civil-structural-environmental/graduate/master-program.html,$85 ,179,125,373,314,100,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,engineering-management-55070,"$23,100 ",12 Months,NA,On Campus,http://engineering.buffalo.edu/industrial-systems/academics/graduate/programs/ME-PM.html,$85 ,32,19,89,307,97,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
state-university-of-new-york-at-buffalo,aerospace-engineering-121,"$23,100 ",24 Months,30,On Campus,http://engineering.buffalo.edu/mechanical-aerospace/graduate/masters.html,$50 ,79,40,83,314,106,7,https://ubseasconnect.buffalo.edu/apply/,https://financialaid.buffalo.edu/costs/
